starttime,activebuyquotevolume,activebuyvolume,close,endtime,eventtime,eventtype,firsttradeid,high,ignoreparam,interval,isfinal,lasttradeid,low,open,quotevolume,symbol,tradenum,volume,vrb_basis_24,vrb_stdev_24,vrb_bb_upper,vrb_bb_lower,vrb_atr_24,vrb_atr_band,vrb_reversal_upper,vrb_reversal_lower,vrb_long_signal,vrb_short_signal,vrb_ratio,vrb_ratio_clamped,vrb_near_upper,vrb_near_lower,st_line,st_dir,st_up,st_dn,st_buy,st_sell
2023-09-04 00:00:00,36534953.8573993,1406.78922,25987.56,1693799999999,1693785600000,kline,0,26108.02,-3689348814741910324,4h,True,0,25877.66,25971.21,71208258.8833103,BTCUSDT,87764,2742.29835,26065.974583333333,432.4506487834353,27147.10120529192,24984.847961374744,251.58652275550867,251.58652275550867,27398.68772804743,24733.261438619236,False,False,0.4705808471821768,0.4705808471821768,False,False,26556.897206983373,1,26556.897206983373,25374.315323412637,False,False
2023-09-04 04:00:00,29244123.2188991,1125.70548,25964.96,1693814399999,1693800000000,kline,0,26018.12,-3689348814741910324,4h,True,0,25912.21,25987.56,65103507.6390615,BTCUSDT,70148,2506.15902,26011.971666666668,353.5758089466528,26895.9111890333,25128.032144300036,245.5166676406958,245.5166676406958,27141.427856673996,24882.51547665934,False,False,0.47918836202652354,0.47918836202652354,False,False,26556.897206983373,1,26556.897206983373,25395.228807242,False,False
2023-09-04 08:00:00,37544224.3371722,1447.61189,25892.49,1693828799999,1693814400000,kline,0,26011.24,-3689348814741910324,4h,True,0,25865.57,25964.97,83289228.7945018,BTCUSDT,87441,3211.69182,25953.16041666667,229.34800379711416,26526.530426159454,25379.790407173885,241.35638982233354,241.35638982233354,26767.886815981787,25138.434017351552,False,False,0.4627663859194516,0.4627663859194516,False,False,26500.633883120096,1,26500.633883120096,25395.228807242,False,False
2023-09-04 12:00:00,67266051.4268949,2603.23348,25814.23,1693843199999,1693828800000,kline,0,25966.8,-3689348814741910324,4h,True,0,25717.04,25892.49,151106725.550219,BTCUSDT,143596,5847.53927,25907.002916666668,110.28598326196058,26182.71787482157,25631.287958511766,241.7065402464029,241.7065402464029,26424.424415067973,25389.581418265363,False,False,0.41035073247505927,0.41035073247505927,False,False,26418.194938964094,1,26418.194938964094,25395.228807242,False,False
2023-09-04 16:00:00,34171081.9831927,1320.33108,25893.18,1693857599999,1693843200000,kline,0,25948.15,-3689348814741910324,4h,True,0,25810.0,25814.24,71177883.4877956,BTCUSDT,98627,2750.22985,25895.769166666665,96.53308245210002,26137.101872796917,25654.436460536414,237.39168440280287,237.39168440280287,26374.49355719972,25417.04477613361,False,False,0.497295764830593,0.497295764830593,False,False,26412.009442015893,1,26412.009442015893,25395.228807242,False,False
2023-09-04 20:00:00,58605448.6059974,2273.69745,25826.02,1693871999999,1693857600000,kline,0,25920.0,-3689348814741910324,4h,True,0,25631.21,25893.19,121647286.2151111,BTCUSDT,109254,4719.67778,25890.9875,97.02608997317176,26133.552724932928,25648.42227506707,239.53328088601947,239.53328088601947,26373.086005818946,25408.888994181052,False,False,0.43262009815853125,0.43262009815853125,False,False,26408.458219915094,1,26408.458219915094,25395.228807242,False,False
2023-09-05 00:00:00,37812714.1096066,1471.11689,25692.45,1693886399999,1693872000000,kline,0,25844.48,-3689348814741910324,4h,True,0,25562.62,25826.03,87053913.3018354,BTCUSDT,90823,3386.10818,25874.7975,96.38362872128803,26115.75657180322,25633.83842819678,241.29689418243535,241.29689418243535,26357.053465985657,25392.541534014345,False,False,0.3109432408707376,0.3109432408707376,False,False,26317.382058919342,1,26317.382058919342,25395.228807242,False,False
2023-09-05 04:00:00,30039883.5451595,1168.3097,25735.56,1693900799999,1693886400000,kline,0,25756.72,-3689348814741910324,4h,True,0,25678.06,25692.45,63764276.9984437,BTCUSDT,75130,2479.9426,25864.1575,97.06975783159143,26106.83189457898,25621.483105421023,234.5203569248339,234.5203569248339,26341.352251503813,25386.96274849619,False,False,0.3652567954752824,0.3652567954752824,False,False,26256.099955973375,1,26256.099955973375,25395.228807242,False,False
2023-09-05 08:00:00,47414260.2648136,1841.52544,25783.68,1693915199999,1693900800000,kline,0,25812.09,-3689348814741910324,4h,True,0,25654.0,25735.57,91200422.8905362,BTCUSDT,90070,3542.48738,25853.16541666667,90.39425456425624,26079.151053077312,25627.17978025603,231.33575871963248,231.33575871963248,26310.486811796945,25395.844021536395,False,False,0.4240299957463437,0.4240299957463437,False,False,26256.099955973375,1,26256.099955973375,25395.228807242,False,False
2023-09-05 12:00:00,81376176.4672317,3158.6571,25759.37,1693929599999,1693915200000,kline,0,25915.49,-3689348814741910324,4h,True,0,25625.03,25783.69,164400256.7109879,BTCUSDT,139028,6381.87118,25851.01416666667,91.97270858452276,26080.945938127978,25621.082395205365,233.79926877298124,233.79926877298124,26314.74520690096,25387.283126432383,False,False,0.40118823335572756,0.40118823335572756,False,False,26256.099955973375,1,26256.099955973375,25395.228807242,False,False
2023-09-05 16:00:00,34700507.7855038,1347.03599,25683.93,1693943999999,1693929600000,kline,0,25845.0,-3689348814741910324,4h,True,0,25683.93,25759.38,90844385.1880366,BTCUSDT,106987,3526.88435,25852.60875,88.67103512048747,26074.28633780122,25630.93116219878,230.768882574107,230.768882574107,26305.055220375325,25400.162279624674,False,False,0.313592589350877,0.313592589350877,False,False,26225.46843287767,1,26225.46843287767,25395.228807242,False,False
2023-09-05 20:00:00,24193496.2937805,940.01326,25792.1,1693958399999,1693944000000,kline,0,25802.73,-3689348814741910324,4h,True,0,25675.0,25683.93,51630452.5103607,BTCUSDT,64698,2006.09968,25852.069166666664,88.9975996363956,26074.563165757652,25629.575167575676,226.47559580018586,226.47559580018586,26301.038761557837,25403.099571775492,False,False,0.43321466826589666,0.43321466826589666,False,False,26225.46843287767,1,26225.46843287767,25395.228807242,False,False
2023-09-06 00:00:00,25695097.7106889,995.5901,25782.86,1693972799999,1693958400000,kline,0,25870.51,-3689348814741910324,4h,True,0,25773.12,25792.11,54425405.3556718,BTCUSDT,66874,2108.7925,25851.435,89.43320887717265,26075.018022192933,25627.85197780707,221.09702930851142,221.09702930851142,26296.115051501445,25406.754948498557,False,False,0.4228940001148465,0.4228940001148465,False,False,26225.46843287767,1,26225.46843287767,25395.228807242,False,False
2023-09-06 04:00:00,20290665.6005399,787.48766,25728.93,1693987199999,1693972800000,kline,0,25792.25,-3689348814741910324,4h,True,0,25723.65,25782.87,66100617.3149088,BTCUSDT,67910,2565.45965,25848.662500000002,92.116340400703,26078.95335100176,25618.371648998243,214.74298642065673,214.74298642065673,26293.696337422418,25403.628662577587,False,False,0.3654793299612018,0.3654793299612018,False,False,26225.46843287767,1,26225.46843287767,25395.228807242,False,False
2023-09-06 08:00:00,23986344.6386864,931.73643,25733.29,1694001599999,1693987200000,kline,0,25777.2,-3689348814741910324,4h,True,0,25715.16,25728.93,51706339.8230588,BTCUSDT,76746,2008.48748,25845.318750000002,94.74944411977263,26082.192360299432,25608.445139700572,208.38036198646273,208.38036198646273,26290.572722285895,25400.06477771411,False,False,0.37419679893605884,0.37419679893605884,False,False,26184.55884722532,1,26184.55884722532,25395.228807242,False,False
2023-09-06 12:00:00,66315602.6070806,2584.76275,25588.02,1694015999999,1694001600000,kline,0,25778.0,-3689348814741910324,4h,True,0,25540.0,25733.28,147406605.7377483,BTCUSDT,135523,5745.79519,25832.537916666668,107.10135164831368,26100.29129578745,25564.784537545886,209.61451357036012,209.61451357036012,26309.90580935781,25355.170023975526,False,False,0.24388943997866297,0.24388943997866297,False,False,26131.38065486405,1,26131.38065486405,25395.228807242,False,False
2023-09-06 16:00:00,151112666.7100367,5882.08524,25689.54,1694030399999,1694016000000,kline,0,26040.0,-3689348814741910324,4h,True,0,25372.51,25588.01,299702117.5873592,BTCUSDT,215477,11670.04827,25826.544166666663,110.84566330883392,26103.658324938748,25549.430008394578,228.69265883826185,228.69265883826185,26332.35098377701,25320.737349556315,False,False,0.3645686831097287,0.3645686831097287,False,False,26113.887372120847,1,26113.887372120847,25395.228807242,False,False
2023-09-06 20:00:00,40016067.5170634,1555.04346,25759.95,1694044799999,1694030400000,kline,0,25786.51,-3689348814741910324,4h,True,0,25655.02,25689.54,81422094.9824208,BTCUSDT,73772,3163.94077,25821.979166666668,111.23751701221308,26100.0729591972,25543.885374136134,224.6425480533342,224.6425480533342,26324.715507250534,25319.242826082802,False,False,0.43830845150896797,0.43830845150896797,False,False,26113.887372120847,1,26113.887372120847,25395.228807242,False,False
2023-09-07 00:00:00,23909531.6313043,927.84231,25837.88,1694059199999,1694044800000,kline,0,25839.5,-3689348814741910324,4h,True,0,25724.78,25759.95,48776599.563321,BTCUSDT,65610,1892.99921,25820.89458333334,110.94992387662994,26098.26939302491,25543.519773641765,220.06244188444532,220.06244188444532,26318.331834909357,25323.45733175732,False,False,0.5170729238842169,0.5170729238842169,False,False,26113.887372120847,1,26113.887372120847,25395.228807242,False,False
2023-09-07 04:00:00,19173397.5263967,743.64049,25762.89,1694073599999,1694059200000,kline,0,25850.0,-3689348814741910324,4h,True,0,25745.94,25837.88,50860474.8646641,BTCUSDT,65491,1972.57261,25812.83916666667,107.80604964955849,26082.354290790565,25543.324042542772,215.22900680592682,215.22900680592682,26297.58329759649,25328.095035736846,False,False,0.4484788329764221,0.4484788329764221,False,False,26113.887372120847,1,26113.887372120847,25395.228807242,False,False
2023-09-07 08:00:00,21927941.6739066,852.04086,25708.6,1694087999999,1694073600000,kline,0,25762.9,-3689348814741910324,4h,True,0,25691.07,25762.89,51898840.2046614,BTCUSDT,70445,2016.54017,25803.056666666667,106.15625737857931,26068.447310113115,25537.66602322022,209.25404818901328,209.25404818901328,26277.70135830213,25328.411975031206,False,False,0.400497500202516,0.400497500202516,False,False,26113.887372120847,1,26113.887372120847,25395.228807242,False,False
2023-09-07 12:00:00,64866055.4474108,2521.72115,25779.35,1694102399999,1694088000000,kline,0,25834.52,-3689348814741910324,4h,True,0,25615.38,25708.6,128420603.7130614,BTCUSDT,124166,4992.81316,25799.133749999997,105.21605227741045,26062.173880693525,25536.09361930647,209.66596284780437,209.66596284780437,26271.83984354133,25326.427656458665,False,False,0.4790739422758585,0.4790739422758585,False,False,26113.887372120847,1,26113.887372120847,25395.228807242,False,False
2023-09-07 16:00:00,66364583.770962,2564.86717,25880.01,1694116799999,1694102400000,kline,0,25977.75,-3689348814741910324,4h,True,0,25773.52,25779.35,131321094.4795048,BTCUSDT,117344,5075.15246,25793.66916666667,97.15948675268203,26036.567883548374,25550.770449784966,209.4394643958125,209.4394643958125,26246.007347944185,25341.330985389155,False,False,0.595438365482967,0.595438365482967,False,False,26113.887372120847,1,26113.887372120847,25395.228807242,False,False
2023-09-07 20:00:00,154499814.2420569,5896.07958,26255.0,1694131199999,1694116800000,kline,0,26443.14,-3689348814741910324,4h,True,0,25858.21,25880.01,307645396.0819056,BTCUSDT,188873,11737.41806,25805.493749999998,129.8250220752622,26130.056305188155,25480.93119481184,225.0849033793203,225.0849033793203,26355.141208567475,25255.84629143252,False,False,0.9089041466429514,0.9089041466429514,True,False,25528.327409522077,-1,26113.887372120847,25528.327409522077,True,False
2023-09-08 00:00:00,63617841.0526818,2420.87707,26252.8,1694145599999,1694131200000,kline,0,26445.5,-3689348814741910324,4h,True,0,26198.91,26255.0,126433967.9172762,BTCUSDT,100089,4810.99373,25816.545416666664,153.90910336915425,26201.31817508955,25431.77265824378,225.98094907184864,225.98094907184864,26427.299124161396,25205.791709171932,False,False,0.8571444413516703,0.8571444413516703,False,False,25741.076289045974,-1,26766.72371095403,25741.076289045974,False,False
2023-09-08 04:00:00,51060335.2027833,1942.06886,26256.22,1694159999999,1694145600000,kline,0,26385.0,-3689348814741910324,4h,True,0,26190.0,26252.81,104830014.9064905,BTCUSDT,92083,3987.88762,25828.681249999998,175.15046605992026,26266.557415149797,25390.8050848502,224.69007619385494,224.69007619385494,26491.247491343653,25166.115008656343,False,False,0.8226384950831285,0.8226384950831285,False,False,25766.386974593675,-1,26742.63302540633,25766.386974593675,False,False
2023-09-08 08:00:00,99201993.3707383,3829.04872,25839.51,1694174399999,1694160000000,kline,0,26266.93,-3689348814741910324,4h,True,0,25647.26,26256.21,221345370.52162448,BTCUSDT,167443,8537.78801,25826.47375,174.6655387404952,26263.13759685124,25389.80990314876,241.14757301911106,241.14757301911106,26504.285169870353,25148.66233012965,False,False,0.5096164284178709,0.5096164284178709,False,False,25766.386974593675,-1,26626.177124136007,25766.386974593675,False,False
2023-09-08 12:00:00,68678902.568336,2654.18495,25844.64,1694188799999,1694174400000,kline,0,25955.0,-3689348814741910324,4h,True,0,25795.45,25839.52,128407314.8817242,BTCUSDT,106681,4962.39556,25827.740833333333,174.68242391372806,26264.446893117653,25391.034773549014,237.74767414331473,237.74767414331473,26502.194567260965,25153.2870994057,False,False,0.5125280399652138,0.5125280399652138,False,False,25766.386974593675,-1,26392.882267929206,25766.386974593675,False,False
2023-09-08 16:00:00,56786212.6922182,2199.68101,25895.62,1694203199999,1694188800000,kline,0,25895.63,-3689348814741910324,4h,True,0,25719.8,25844.64,110159524.7097007,BTCUSDT,110959,4267.45166,25827.842500000002,174.7211862334383,26264.6454655836,25391.039534416406,235.16777105401002,235.16777105401002,26499.81323663761,25155.871763362396,False,False,0.5504318836406034,0.5504318836406034,False,False,25766.386974593675,-1,26392.882267929206,25766.386974593675,False,False
2023-09-08 20:00:00,30891559.54465,1193.03884,25910.5,1694217599999,1694203200000,kline,0,25934.36,-3689348814741910324,4h,True,0,25850.13,25895.63,63008344.1728762,BTCUSDT,69597,2433.24813,25831.362500000003,175.49826699662765,26270.108167491573,25392.616832508433,228.87869726009293,228.87869726009293,26498.986864751667,25163.73813524834,False,False,0.5592679837481919,0.5592679837481919,False,False,25766.386974593675,-1,26392.882267929206,25766.386974593675,False,False
2023-09-09 00:00:00,20324790.7758092,785.50341,25875.0,1694231999999,1694217600000,kline,0,25910.5,-3689348814741910324,4h,True,0,25850.82,25910.5,50251205.8076801,BTCUSDT,58262,1941.95487,25838.96875,173.25444066749523,26272.104851668737,25405.832648331263,221.8287515409224,221.8287515409224,26493.933603209658,25184.003896790342,False,False,0.5275062469561753,0.5275062469561753,False,False,25766.386974593675,-1,26391.300880090806,25766.386974593675,False,False
2023-09-09 04:00:00,16713894.3284421,646.04735,25886.15,1694246399999,1694232000000,kline,0,25894.21,-3689348814741910324,4h,True,0,25836.49,25874.99,36983513.8267786,BTCUSDT,55782,1429.45386,25845.243333333332,172.1189317902719,26275.540662809013,25414.94600385765,214.99088689338387,214.99088689338387,26490.5315497024,25199.955116964265,False,False,0.5316964308575514,0.5316964308575514,False,False,25766.386974593675,-1,26357.26458608627,25766.386974593675,False,False
2023-09-09 08:00:00,21283743.4525916,822.55245,25863.03,1694260799999,1694246400000,kline,0,25907.75,-3689348814741910324,4h,True,0,25849.05,25886.14,47877117.5430487,BTCUSDT,59636,1850.2598,25848.54958333333,171.6661259171269,26277.714898126145,25419.384268540514,208.47876660615955,208.47876660615955,26486.193664732305,25210.905501934354,False,False,0.5113546232836501,0.5113546232836501,False,False,25766.386974593675,-1,26333.803106781954,25766.386974593675,False,False
2023-09-09 12:00:00,37439691.5873429,1447.57296,25894.09,1694275199999,1694260800000,kline,0,25928.66,-3689348814741910324,4h,True,0,25796.64,25863.03,73601831.1970242,BTCUSDT,79239,2845.92701,25854.162916666664,170.8589713400922,26281.310345016896,25427.015488316432,205.29298466423623,205.29298466423623,26486.603329681133,25221.722503652196,False,False,0.5315658855061357,0.5315658855061357,False,False,25766.386974593675,-1,26323.353951442856,25766.386974593675,False,False
2023-09-09 16:00:00,22680558.7622581,876.33367,25868.43,1694289599999,1694275200000,kline,0,25945.09,-3689348814741910324,4h,True,0,25845.7,25894.1,43211513.8728714,BTCUSDT,60972,1669.62981,25861.850416666668,167.13677957706955,26279.692365609342,25444.008467723994,200.88036030322635,200.88036030322635,26480.572725912567,25243.12810742077,False,False,0.505317072970386,0.505317072970386,False,False,25766.386974593675,-1,26310.870753870717,25766.386974593675,False,False
2023-09-09 20:00:00,16420709.856442,634.43365,25901.61,1694303999999,1694289600000,kline,0,25919.5,-3689348814741910324,4h,True,0,25857.74,25868.42,32184291.5601753,BTCUSDT,45147,1243.39742,25866.413333333334,166.6644449353934,26283.074445671817,25449.75222099485,195.08367862392518,195.08367862392518,26478.158124295744,25254.668542370924,False,False,0.5287674428835712,0.5287674428835712,False,False,25766.386974593675,-1,26302.274716177177,25766.386974593675,False,False
2023-09-10 00:00:00,16861436.4246584,652.15887,25861.39,1694318399999,1694304000000,kline,0,25902.68,-3689348814741910324,4h,True,0,25825.8,25901.6,42210690.21693,BTCUSDT,54531,1632.63627,25869.685416666664,165.76037054000582,26284.08634301668,25455.284490316648,190.15852534792836,190.15852534792836,26474.244868364607,25265.12596496872,False,False,0.4931392879200169,0.4931392879200169,False,False,25766.386974593675,-1,26288.95248036832,25766.386974593675,False,False
2023-09-10 04:00:00,29506057.4798818,1142.54651,25852.25,1694332799999,1694318400000,kline,0,25873.96,-3689348814741910324,4h,True,0,25750.35,25861.39,65796910.6031303,BTCUSDT,89940,2547.77243,25874.82375,163.20925445626781,26282.84688614067,25466.80061385933,187.38567012509804,187.38567012509804,26470.232556265768,25279.41494373423,False,False,0.48104348662427787,0.48104348662427787,False,False,25766.386974593675,-1,26246.4133563499,25766.386974593675,False,False
2023-09-10 08:00:00,23474457.3002126,908.56547,25795.33,1694347199999,1694332800000,kline,0,25872.11,-3689348814741910324,4h,True,0,25795.33,25852.25,51188636.1871432,BTCUSDT,60923,1981.33529,25877.40875,161.42869146366328,26280.980478659156,25473.83702134084,182.77710053655224,182.77710053655224,26463.75757919571,25291.059920804288,False,False,0.43000860075683656,0.43000860075683656,False,False,25766.386974593675,-1,26209.556688532408,25766.386974593675,False,False
2023-09-10 12:00:00,30164045.7455776,1169.93025,25775.01,1694361599999,1694347200000,kline,0,25834.82,-3689348814741910324,4h,True,0,25712.6,25795.33,71210789.6890318,BTCUSDT,79601,2761.76743,25885.199999999997,151.47938635910998,26263.89846589777,25506.501534102223,180.25388801419595,180.25388801419595,26444.152353911966,25326.247646088028,False,False,0.40143167013359354,0.40143167013359354,False,False,25766.386974593675,-1,26157.236354105786,25766.386974593675,False,False
2023-09-10 16:00:00,59311838.307489,2306.29018,25800.0,1694375999999,1694361600000,kline,0,25860.0,-3689348814741910324,4h,True,0,25570.57,25775.02,125244965.6667122,BTCUSDT,108291,4870.21069,25889.8025,147.07876575319142,26257.49941438298,25522.105585617024,184.80289268027113,184.80289268027113,26442.30230706325,25337.30269293675,False,False,0.4187307408509909,0.4187307408509909,False,False,25766.386974593675,-1,26147.840286400497,25766.386974593675,False,False
2023-09-10 20:00:00,66435065.7825307,2568.01944,25841.61,1694390399999,1694376000000,kline,0,26033.66,-3689348814741910324,4h,True,0,25771.3,25799.99,127925466.842587,BTCUSDT,96487,4944.54703,25893.204999999998,144.9647826774899,26255.616956693724,25530.793043306272,188.0344388185932,188.0344388185932,26443.65139551232,25342.758604487677,False,False,0.4531334927245948,0.4531334927245948,False,False,25766.386974593675,-1,26147.840286400497,25766.386974593675,False,False
2023-09-11 00:00:00,36064901.5852737,1401.13033,25740.39,1694404799999,1694390400000,kline,0,25876.73,-3689348814741910324,4h,True,0,25652.78,25841.6,76744268.1909142,BTCUSDT,82957,2981.1259,25889.142916666664,147.7963792544502,26258.63386480279,25519.65196853054,189.53092053448518,189.53092053448518,26448.164785337274,25330.121047996054,False,False,0.3669525066877898,0.3669525066877898,False,False,26147.840286400497,1,26147.840286400497,25766.386974593675,False,True
2023-09-11 04:00:00,34279358.1187186,1327.7489,25813.65,1694419199999,1694404800000,kline,0,25900.69,-3689348814741910324,4h,True,0,25720.82,25740.38,72089170.0236236,BTCUSDT,68447,2792.04715,25891.257916666666,146.33046182605005,26257.08407123179,25525.43176210154,189.12838217888157,189.12838217888157,26446.212453410673,25336.303379922658,False,False,0.43007723017997107,0.43007723017997107,False,False,26142.879773052628,1,26142.879773052628,25411.160226947373,False,False
2023-09-11 08:00:00,71086251.7403989,2765.93913,25601.27,1694433599999,1694419200000,kline,0,25830.95,-3689348814741910324,4h,True,0,25577.3,25813.65,155299739.6288556,BTCUSDT,136417,6042.88827,25886.78583333333,153.31769657382884,26270.080074767902,25503.49159189876,191.8167829214282,191.8167829214282,26461.89685768933,25311.674808977332,False,False,0.25177329138052323,0.25177329138052323,False,False,26113.431284399998,1,26113.431284399998,25411.160226947373,False,False
2023-09-11 12:00:00,218080948.861143,8625.27839,25115.97,1694447999999,1694433600000,kline,0,25755.09,-3689348814741910324,4h,True,0,24951.0,25601.27,469757884.15646875,BTCUSDT,326269,18581.63736,25859.145,216.83613250194597,26401.235331254866,25317.054668745135,217.3281669663687,217.3281669663687,26618.563498221236,25099.726501778765,False,False,0.010694694861451828,0.010694694861451828,False,True,25877.75022018,1,25877.75022018,25411.160226947373,False,False
2023-09-11 16:00:00,88026229.8549757,3501.57207,25020.66,1694462399999,1694448000000,kline,0,25250.49,-3689348814741910324,4h,True,0,24990.38,25115.98,177600119.7964084,BTCUSDT,150871,7066.27583,25823.33875,273.88268828887686,26508.04547072219,25138.632029277807,219.11074334277006,219.11074334277006,26727.156214064962,24919.521285935036,False,False,0.055950851851261925,0.055950851851261925,False,True,25587.698959171,1,25587.698959171,24548.931040829004,False,False
2023-09-11 20:00:00,51283955.2247123,2043.23361,25162.52,1694476799999,1694462400000,kline,0,25217.0,-3689348814741910324,4h,True,0,24901.0,25020.66,105880702.8734361,BTCUSDT,99177,4218.34549,25777.818750000002,288.7402049322988,26499.66926233075,25055.968237669254,223.147795703488,223.147795703488,26722.817058034238,24832.820441965767,False,False,0.17444452293256874,0.17444452293256874,False,False,25587.698959171,1,25587.698959171,24559.163738787553,False,False
2023-09-12 00:00:00,129826674.9752334,5084.94157,25797.97,1694491199999,1694476800000,kline,0,25950.0,-3689348814741910324,4h,True,0,25131.48,25162.53,241941483.47554007,BTCUSDT,179829,9471.3342,25758.867500000004,271.345492457789,26437.231231144477,25080.50376885553,247.95497088250934,247.95497088250934,26685.186202026987,24832.54879797302,False,False,0.521106396704737,0.521106396704737,False,False,24799.691301848175,-1,25587.698959171,24799.691301848175,True,False
2023-09-12 04:00:00,132325716.954102,5130.0958,25822.71,1694505599999,1694491200000,kline,0,25990.0,-3689348814741910324,4h,True,0,25612.7,25797.98,274508537.26077354,BTCUSDT,168377,10644.05116,25740.80458333333,251.32705544748785,26369.12222195205,25112.486944714612,253.34434709573807,253.34434709573807,26622.46656904779,24859.142597618873,False,False,0.5464494432071356,0.5464494432071356,False,False,25157.010486755767,-1,26463.669513244233,25157.010486755767,False,False
2023-09-12 08:00:00,154533807.2179161,5933.36568,26098.99,1694519999999,1694505600000,kline,0,26331.38,-3689348814741910324,4h,True,0,25735.29,25822.71,315787837.8427611,BTCUSDT,199268,12127.23937,25751.616249999995,260.7453701541951,26403.479675385483,25099.75282461451,267.625415966749,267.625415966749,26671.10509135223,24832.12740864776,False,False,0.6888950329669826,0.6888950329669826,False,False,25264.209962417975,-1,26463.669513244233,25264.209962417975,False,False
2023-09-12 12:00:00,125125953.5214396,4781.91306,26205.97,1694534399999,1694520000000,kline,0,26392.0,-3689348814741910324,4h,True,0,26033.73,26098.98,255884819.26700488,BTCUSDT,185668,9779.83697,25766.671666666665,275.6854708219103,26455.885343721442,25077.45798961189,271.40227363480113,271.40227363480113,26727.287617356244,24806.055715977087,False,False,0.7286545070472678,0.7286545070472678,False,False,25461.252464297082,-1,26463.669513244233,25461.252464297082,False,False
2023-09-12 16:00:00,136142419.5155456,5204.59006,26066.33,1694548799999,1694534400000,kline,0,26567.0,-3689348814741910324,4h,True,0,25882.43,26205.98,277709832.4602358,BTCUSDT,217933,10617.06419,25773.78458333333,281.07032703857,26476.460400929755,25071.108765736906,288.61759556668443,288.61759556668443,26765.07799649644,24782.491170170222,False,False,0.6475574299102781,0.6475574299102781,False,False,25461.252464297082,-1,26463.669513244233,25461.252464297082,False,False
2023-09-12 20:00:00,41192747.7944697,1585.61213,25840.1,1694563199999,1694548800000,kline,0,26159.11,-3689348814741910324,4h,True,0,25790.0,26066.34,98560526.6553469,BTCUSDT,95981,3794.85948,25770.851249999996,279.99351275701616,26470.835031892537,25070.867468107455,291.97144575140595,291.97144575140595,26762.806477643942,24778.89602235605,False,False,0.5349051792208804,0.5349051792208804,False,False,25461.252464297082,-1,26463.669513244233,25461.252464297082,False,False
2023-09-13 00:00:00,58443929.6917137,2256.07509,25879.24,1694577599999,1694563200000,kline,0,25985.91,-3689348814741910324,4h,True,0,25764.17,25840.1,116043434.7664376,BTCUSDT,87802,4479.57494,25771.027916666662,280.0605010824785,26471.17916937286,25070.876663960466,289.0451355117641,289.0451355117641,26760.224304884625,24781.8315284487,False,False,0.5546969664579363,0.5546969664579363,False,False,25461.252464297082,-1,26463.669513244233,25461.252464297082,False,False
2023-09-13 04:00:00,54403186.7735513,2096.62415,25879.91,1694591999999,1694577600000,kline,0,26109.94,-3689348814741910324,4h,True,0,25850.91,25879.24,103898370.5767278,BTCUSDT,110019,4004.23224,25770.767916666668,279.9563815726221,26470.65887059822,25070.876962735114,287.79450486544056,287.79450486544056,26758.45337546366,24783.082457869674,False,False,0.5552514377736552,0.5552514377736552,False,False,25461.252464297082,-1,26463.669513244233,25461.252464297082,False,False
2023-09-13 08:00:00,72546489.253177,2779.87034,26198.41,1694606399999,1694592000000,kline,0,26247.79,-3689348814741910324,4h,True,0,25866.17,25879.91,138410809.6772494,BTCUSDT,124264,5303.36042,25784.742083333334,292.31066645762536,26515.518749477396,25053.965417189273,291.7039004960473,291.7039004960473,26807.222649973442,24762.261516693226,False,False,0.7022864444387371,0.7022864444387371,False,False,25461.252464297082,-1,26463.669513244233,25461.252464297082,False,False
2023-09-13 12:00:00,109333142.2698937,4173.91777,26241.31,1694620799999,1694606400000,kline,0,26387.76,-3689348814741910324,4h,True,0,26016.22,26198.41,233620361.7636804,BTCUSDT,185960,8919.40709,25799.209583333333,305.6527514801723,26563.341462033764,25035.077704632902,295.0304046420452,295.0304046420452,26858.37186667581,24740.047299990856,False,False,0.7087028700037821,0.7087028700037821,False,False,25526.95693475183,-1,26463.669513244233,25526.95693475183,False,False
2023-09-13 16:00:00,82846474.1719927,3159.79967,26140.01,1694635199999,1694620800000,kline,0,26405.22,-3689348814741910324,4h,True,0,26055.0,26241.31,182145194.3910133,BTCUSDT,141904,6947.90282,25810.525416666667,312.9461356472799,26592.890755784865,25028.16007754847,297.32997111529335,297.32997111529335,26890.22072690016,24730.830106433175,False,False,0.6525822054659466,0.6525822054659466,False,False,25526.95693475183,-1,26463.669513244233,25526.95693475183,False,False
2023-09-13 20:00:00,21526559.4604364,820.71336,26222.0,1694649599999,1694635200000,kline,0,26305.46,-3689348814741910324,4h,True,0,26140.0,26140.0,51319710.2936506,BTCUSDT,64931,1956.35002,25823.875,323.2120479139635,26631.905119784908,25015.844880215092,291.83538898548943,291.83538898548943,26923.740508770396,24724.009491229604,False,False,0.6809880375488306,0.6809880375488306,False,False,25526.95693475183,-1,26463.669513244233,25526.95693475183,False,False
2023-09-14 00:00:00,96291375.3809944,3660.2938,26265.68,1694663999999,1694649600000,kline,0,26541.77,-3689348814741910324,4h,True,0,26126.77,26222.0,187035807.2791865,BTCUSDT,147456,7110.56563,25840.720416666667,335.0471682774381,26678.338337360263,25003.10249597307,296.9672477777607,296.9672477777607,26975.305585138023,24706.13524819531,False,False,0.6872753122208921,0.6872753122208921,False,False,25591.18895318285,-1,26463.669513244233,25591.18895318285,False,False
